project,cpt_id,z_top_m,z_bot_m,z_mid_m,gwl_m,geo_age,test_method,qc_mpa,fs_mpa,u2_mpa,rf_pct,vs_meas_mps,qt_mpa,z_above_gwl_m,z_below_gwl_m,gamma_sat_kn_m3,gamma_unsat_kn_m3,sigma_v_kpa,u0_kpa,sigma_eff_kpa,bq,log_vs_meas,group_project,group_cpt
Puskas,CPTu 105b,15.6,16.5,16.05,2.0,Tertiary,MASW,10.105195652173911,0.2863504347826087,0.0461739130434782,2.83369510733824,373.4975912838863,10.119047826086955,0.0,14.05,22.27778784138138,21.27778784138138,355.55849485417116,137.8305,217.72799485417116,-0.009387687521029822,5.92291155551295,Puskas,Puskas__CPTu 105b
Puskas,CPTu 105b,16.5,17.94,17.22,2.0,Tertiary,MASW,19.50590410958904,0.3683917808219178,0.0757671232876712,1.888616793931729,400.1815312092543,19.528634246575336,0.0,15.219999999999999,22.82692203815326,21.82692203815326,391.07959749699916,149.3082,241.77139749699916,-0.0038427624668270002,5.991918272182327,Puskas,Puskas__CPTu 105b
Puskas,CPTu 105b,17.94,18.0,17.97,2.0,Tertiary,MASW,8.006,0.211475,0.075,2.6414564076942293,350.6081552017557,8.028500000000001,0.0,15.969999999999999,21.815547957899607,20.815547957899607,390.0253968034559,156.6657,233.35969680345593,-0.010691362378271778,5.8596692329175655,Puskas,Puskas__CPTu 105b
Puskas,CPTu 105b,18.0,19.0,18.5,2.0,Tertiary,MASW,10.25662745098039,0.3074360784313725,0.073078431372549,2.9974382895421043,374.65111799992616,10.278550980392156,0.0,16.5,22.39855897479708,21.39855897479708,412.373341033746,161.865,250.50834103374598,-0.008999084739084905,5.9259952409241805,Puskas,Puskas__CPTu 105b
Puskas,CPTu 105b,19.0,19.98,19.49,2.0,Tertiary,MASW,13.20444,0.2604148,0.06902,1.972176025639861,378.7647664543246,13.225146,0.0,17.49,22.2591817935764,21.2591817935764,431.831453156804,171.5769,260.25455315680404,-0.008016444809864097,5.936915343401743,Puskas,Puskas__CPTu 105b
Puskas,CPTu 106b,1.0,2.3,1.65,2.0,Quaternary,MASW,7.590727272727274,0.0607246969696969,0.0007575757575757,0.799985229187126,166.46592004006249,7.590954545454546,0.3500000000000001,0.0,19.776409779591745,18.776409779591745,30.98107613632638,0.0,30.98107613632638,0.00010020878520940371,5.11479060402571,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,2.3,3.0,2.65,2.0,Quaternary,MASW,13.245527777777776,0.1749952777777777,0.0020555555555555,1.321165005379174,213.10110515722656,13.246144444444443,0.0,0.6499999999999999,21.438515400351758,20.438515400351758,54.812065810932154,6.376499999999999,48.435565810932154,-0.0003275593640141532,5.361766725187917,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,3.0,4.0,3.5,2.0,Quaternary,MASW,34.2056274509804,0.275987450980392,0.0086470588235294,0.8068480877186239,255.60486092847967,34.20822156862746,0.0,1.5,22.380190741757076,21.380190741757076,76.33066759614977,14.715,61.61566759614976,-0.00017777922688388923,5.543632740039602,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,4.0,5.0,4.5,2.0,Quaternary,MASW,33.763568627450994,0.1722670588235293,0.0309019607843137,0.5102157912403551,214.86118457919997,33.77283921568629,0.0,2.5,21.77778437090122,20.77778437090122,96.0000296690555,24.525000000000002,71.47502966905549,0.00018935746163973251,5.369992166483926,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,5.0,6.5,5.75,2.0,Quaternary,MASW,31.93111842105263,0.1591728947368421,0.0569342105263157,0.498488316750901,213.649738774907,31.948198684210524,0.0,3.75,21.689597107269933,20.689597107269933,122.71518336680211,36.7875,85.92768336680211,0.0006330370605612821,5.364337939411575,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,6.5,7.8,7.15,2.0,Quaternary,MASW,22.026515151515145,0.1723971212121212,0.035060606060606,0.782679965606191,265.60177278354627,22.037033333333326,0.0,5.15,21.715371213082747,20.715371213082747,153.26490417354165,50.5215,102.74340417354165,-0.000706500527523066,5.58199809221685,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,7.8,9.0,8.4,2.0,Tertiary,MASW,7.51901639344262,0.2198108196721311,0.0505081967213114,2.9233985959098256,285.95755638825125,7.534168852459014,0.0,6.4,21.739289012632113,20.739289012632113,180.61002770610975,62.784000000000006,117.82602770610974,-0.0016693690186263112,5.6558433955699705,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,9.0,10.0,9.5,2.0,Tertiary,MASW,5.192509803921569,0.1766174509803921,0.0568431372549019,3.4013888783995045,270.55175189310285,5.209562745098039,0.0,7.5,21.350213879840588,20.350213879840588,200.8270318584856,73.575,127.25203185848561,-0.0033405361558348744,5.600463399370322,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,10.0,11.0,10.5,2.0,Tertiary,MASW,8.091490196078432,0.238511568627451,0.032470588235294,2.947684083496096,300.2910177067554,8.10123137254902,0.0,8.5,21.903257484637752,20.903257484637752,227.9842035886964,83.385,144.5992035886964,-0.0064667615117473,5.704752063475524,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,11.0,12.0,11.5,2.0,Tertiary,MASW,8.222529411764704,0.3104292156862745,0.1088627450980392,3.775349410634103,329.2169595598079,8.255188235294115,0.0,9.5,22.27682319534031,21.27682319534031,254.18346674641356,93.19500000000001,160.98846674641356,0.0019582221922463763,5.796716984972313,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,12.0,13.0,12.5,2.0,Tertiary,MASW,6.485176470588237,0.2083849019607843,0.406921568627451,3.213249522289141,304.37851762332224,6.607252941176472,0.0,10.5,21.684480332287244,20.684480332287244,269.05600415359055,103.00500000000001,166.05100415359055,0.04795000402278505,5.718272050643412,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,13.0,14.5,13.75,2.0,Tertiary,MASW,6.508157894736846,0.2124151315789472,0.5895394736842104,3.2638287978650244,305.9080287175228,6.68501973684211,0.0,11.75,21.72748667373196,20.72748667373196,296.7529417638144,115.26750000000001,181.4854417638144,0.0742411030875547,5.72328449702859,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,14.5,15.6,15.05,2.0,Tertiary,MASW,7.640874999999999,0.2483333928571428,0.7957678571428571,3.250064853268021,339.95832130039133,7.879605357142856,0.0,13.05,22.000749050321087,21.000749050321087,329.1112732073324,128.02050000000003,201.09077320733235,0.08843757106750938,5.828823025685511,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,15.6,16.5,16.05,2.0,Tertiary,MASW,7.012391304347824,0.2232080434782608,1.140065217391304,3.1830517407074432,346.8125163840661,7.354410869565216,0.0,14.05,21.845390790558,20.845390790558,348.6185221884559,137.8305,210.78802218845593,0.14305801081394875,5.848784335327975,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,16.5,17.94,17.22,2.0,Tertiary,MASW,14.57298630136986,0.4405441095890413,0.5389726027397257,3.0230187586715167,396.8175641011732,14.734678082191778,0.0,15.219999999999999,22.982096531120423,21.982096531120423,393.75170226589364,149.3082,244.44350226589364,0.02717149453365645,5.983476638798956,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,17.94,18.0,17.97,2.0,Tertiary,MASW,11.510750000000002,0.479125,0.035,4.162413396173142,400.8088318143445,11.521250000000002,0.0,15.969999999999999,23.026441965808,22.026441965808,411.78516212556974,156.6657,255.11946212556975,-0.010951535629800708,5.993484584992809,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,18.0,19.0,18.5,2.0,Tertiary,MASW,14.701843137254905,0.4444527450980393,0.140156862745098,3.0231090139424968,401.38662122891856,14.743890196078434,0.0,16.5,23.00445446986133,22.00445446986133,423.5824076924346,161.865,261.71740769243456,-0.0015158987904231814,5.994925105535019,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,19.0,20.0,19.5,2.0,Tertiary,MASW,11.566137254901962,0.3980445098039216,0.462313725490196,3.441464518633672,387.9174824560795,11.70483137254902,0.0,17.5,22.793355112825886,21.793355112825886,442.47042470010473,171.675,270.7954247001047,0.02580619879224412,5.960792642922664,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,20.0,21.0,20.5,2.0,Tertiary,MASW,13.106117647058824,0.4782578431372549,0.7795490196078431,3.649119106180021,585.5471353150621,13.339982352941176,0.0,18.5,23.08743996555473,22.08743996555473,471.2925192938719,181.485,289.8075192938719,0.04647435188344555,6.372546684178445,Puskas,Puskas__CPTu 106b
Puskas,CPTu 106b,21.0,21.18,21.09,2.0,Tertiary,MASW,59.225,0.3455440000000001,0.6021,0.5834428028704096,596.7310192112477,59.40563,0.0,19.09,23.10798500005785,22.10798500005785,485.3474036512201,187.27290000000002,298.0745036512201,0.0070404804885594065,6.3914664577776,Puskas,Puskas__CPTu 106b
Puskas,CPTu 101,1.0,2.0,1.5,2.0,Quaternary,MASW,4.760784313725488,0.0512023529411764,0.0009215686274509,1.0755024711696874,138.68254140664703,4.761060784313724,0.5,0.0,19.391301472382544,18.391301472382544,27.586952208573816,0.0,27.586952208573816,0.00019469181834286058,4.932187446338605,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,2.0,3.3,2.65,2.0,Quaternary,MASW,2.48439393939394,0.0518518181818181,0.0105454545454545,2.0871012990181126,175.6383057937299,2.487557575757576,0.0,0.6499999999999999,19.292480704926536,18.292480704926536,49.12507386805532,6.376499999999999,42.74857386805532,0.001709686260425094,5.168426799744751,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,3.3,4.3,3.8,2.0,Quaternary,MASW,3.4461568627450982,0.040185294117647,0.1131176470588235,1.1660901032124449,226.254185497313,3.480092156862745,0.0,1.7999999999999998,19.1030502771944,18.1030502771944,70.5915910533387,17.657999999999998,52.9335910533387,0.02799813204787125,5.4216590818445605,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,4.3,5.3,4.8,2.0,Quaternary,MASW,8.345137254901962,0.0530196078431372,0.0360980392156862,0.635335360266164,322.56166663971857,8.355966666666667,0.0,2.8,19.77596048215353,18.77596048215353,92.92461031433695,27.468,65.45661031433694,0.0010444142915927365,5.776294332343411,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,5.3,6.5,5.9,2.0,Quaternary,MASW,39.51654098360655,0.1387552459016394,0.0324098360655737,0.3511320638089301,349.5909756775834,39.52626393442623,0.0,3.9000000000000004,21.573174375651597,20.573174375651597,125.28172881634443,38.25900000000001,87.02272881634443,-0.00014845223664483945,5.856763830168989,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,6.5,7.5,7.0,2.0,Quaternary,MASW,25.756137254901944,0.1558631372549019,0.0508039215686274,0.6051495055813848,271.02729546635857,25.771378431372533,0.0,5.0,21.624183289092258,20.624183289092258,149.3692830236458,49.050000000000004,100.3192830236458,6.845370940554892e-05,5.6022195370857295,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,7.5,8.0,7.75,2.0,Quaternary,MASW,1.9051923076923072,0.0928223076923077,0.0394230769230769,4.872070253356215,212.7095348061291,1.9170192307692304,0.0,5.75,20.151030410818557,19.151030410818557,154.17048568384382,56.407500000000006,97.76298568384382,-0.009634645697354163,5.359927548686797,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,8.0,9.0,8.5,2.0,Quaternary,MASW,5.639882352941178,0.1200978431372549,0.0355686274509804,2.129438800698109,274.51122171261454,5.650552941176472,0.0,6.5,20.83973105372158,19.83973105372158,175.13771395663343,63.765,111.37271395663343,-0.005149631832275925,5.614992140669971,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,9.0,10.0,9.5,2.0,Quaternary,MASW,24.505529411764705,0.1523925490196078,0.0500980392156862,0.6218700541374417,353.5717404298168,24.52055882352941,0.0,7.5,21.62250761780556,20.62250761780556,203.4138223691528,73.575,129.8388223691528,-0.0009654488955505934,5.868086407970813,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,10.0,11.0,10.5,2.0,Quaternary,MASW,35.53696078431373,0.2057601960784313,0.0649215686274509,0.5790033574544039,351.59011300743686,35.556437254901965,0.0,8.5,22.15405546731901,21.15405546731901,230.61758240684964,83.385,147.23258240684964,-0.0005226610887934991,5.862466045414045,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,11.0,12.0,11.5,2.0,Quaternary,MASW,23.143509803921567,0.2319233333333333,0.0742941176470588,1.0021095991846274,304.20050622200347,23.165798039215684,0.0,9.5,22.19799115077534,21.19799115077534,253.2768982339164,93.19500000000001,160.08189823391638,-0.0008249149989494057,5.717687043932958,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,12.0,13.0,12.5,2.0,Tertiary,MASW,8.131490196078431,0.2278807843137255,0.0619215686274509,2.8024479993055325,265.2928323682341,8.150066666666666,0.0,10.5,21.868687004300764,20.868687004300764,271.35858755375955,103.00500000000001,168.35358755375955,-0.005214488334891429,5.58083424369706,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,13.0,14.2,13.6,2.0,Tertiary,MASW,6.094737704918035,0.2609775409836066,0.0481475409836065,4.282014314955927,310.8084916587805,6.109181967213117,0.0,11.6,21.97572570028518,20.97572570028518,296.8698695238785,113.796,183.0738695238785,-0.011294723668141103,5.739176940059704,Puskas,Puskas__CPTu 101
Puskas,CPTu 101,14.2,16.2,15.2,2.0,Tertiary,MASW,12.858138613861389,0.3738365346534652,0.0599801980198019,2.907392320770755,312.0,12.876132673267328,0.0,13.2,22.702171595083083,21.702171595083083,343.0730082452628,129.492,213.58100824526284,-0.005546275517557405,5.7430031878094825,Puskas,Puskas__CPTu 101
Puskas,CPTu 102,1.0,2.0,1.5,2.0,Quaternary,MASW,4.722745098039216,0.0461758823529411,0.002235294117647,0.9777339533338868,173.75219099554448,4.723415686274509,0.5,0.0,19.249776561808858,18.249776561808858,27.374664842713287,0.0,27.374664842713287,0.0004759954411483125,5.157630094411695,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,2.0,3.2,2.6,2.0,Quaternary,MASW,2.895163934426229,0.0298809836065573,0.0022131147540983,1.0320998839217463,169.63762925377875,2.8958278688524586,0.0,0.6000000000000001,18.593906281876713,17.593906281876713,46.34415633287946,5.886000000000001,40.458156332879454,-0.001288965165782278,5.133664569348272,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,3.2,4.2,3.7,2.0,Quaternary,MASW,20.191372549019604,0.1412258823529412,0.0013529411764705,0.699436761963953,289.2965889689008,20.191778431372544,0.0,1.7000000000000002,21.32586308943578,20.32586308943578,76.9056934309124,16.677000000000003,60.22869343091239,-0.0007618272818910027,5.667452421276218,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,4.2,5.0,4.6,2.0,Quaternary,MASW,19.37278048780488,0.119920975609756,0.008,0.6190178827724087,284.4555282995208,19.375180487804883,0.0,2.5999999999999996,21.124357088631005,20.124357088631005,95.17204260770262,25.505999999999997,69.66604260770262,-0.0009079871541426059,5.65057692605621,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,5.0,6.0,5.5,2.0,Quaternary,MASW,31.90427450980392,0.1135741176470588,0.055313725490196,0.3559840159103398,283.6958939452112,31.92086862745098,0.0,3.5,21.228538029701348,20.228538029701348,114.75695916335741,34.335,80.4219591633574,0.0006595815832185771,5.647902868482049,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,6.0,7.2,6.6,2.0,Quaternary,MASW,43.96563934426231,0.1537677049180328,0.0486229508196721,0.3497451810355628,281.5545998734863,43.98022622950821,0.0,4.6,21.760011630118278,20.760011630118278,141.61607675878062,45.126,96.49007675878062,7.976874283850402e-05,5.640326389246041,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,7.2,9.3,8.25,2.0,Quaternary,MASW,4.342679245283018,0.1402010377358491,0.0531320754716981,3.228445616565726,250.98040992645232,4.358618867924528,0.0,6.25,20.96490283658251,19.96490283658251,170.9604484018057,61.3125,109.6479484018057,-0.0019534603133257084,5.525374887984089,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,9.3,11.0,10.15,2.0,Quaternary,MASW,28.93784883720929,0.4041036046511627,0.0578372093023255,1.3964535060102747,312.01853719663126,28.95519999999999,0.0,8.15,22.995469837969413,21.995469837969413,231.40401885538955,79.95150000000001,151.45251885538954,-0.0007698944356863967,5.743062600136302,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,11.0,12.5,11.75,2.0,Quaternary,MASW,39.811921052631575,0.2829898684210526,0.0604078947368421,0.7108169134740786,284.46017559275367,39.83004342105263,0.0,9.75,22.633749792291685,21.633749792291685,263.9465600594273,95.64750000000001,168.29906005942732,-0.0008906515440975775,5.650593263426408,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,12.5,13.4,12.95,2.0,Quaternary,MASW,19.98313043478261,0.4286886956521739,0.0735869565217391,2.145252952490362,306.02310728847925,20.00520652173913,0.0,10.95,22.997489448594802,21.997489448594802,295.8174883593027,107.4195,188.39798835930267,-0.001716569875451851,5.723660613115979,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,13.4,14.5,13.95,2.0,Tertiary,MASW,12.337374999999998,0.3877694642857143,0.0738928571428571,3.1430467525362107,301.69541044289565,12.359542857142856,0.0,11.95,22.726689354622998,21.726689354622998,315.0373164969908,117.2295,197.8078164969908,-0.003598042502525102,5.709417933728775,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,14.5,15.5,15.0,2.0,Tertiary,MASW,6.341607843137257,0.2339015686274509,0.0731764705882352,3.688363809512029,315.54632358270493,6.363560784313727,0.0,13.0,21.85470296975477,20.85470296975477,325.82054454632157,127.53,198.29054454632157,-0.009002296762250023,5.754305497139068,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,15.5,16.5,16.0,2.0,Tertiary,MASW,5.766666666666664,0.2002866666666666,0.0704901960784313,3.473179190751446,422.7887352526375,5.787813725490193,0.0,14.0,21.62624109610268,20.62624109610268,344.0198575376429,137.34,206.6798575376429,-0.012280002796415838,6.046872610435464,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,16.5,17.5,17.0,2.0,Tertiary,MASW,7.096549019607842,0.1951249019607843,0.0759607843137255,2.7495744963030915,424.2404683388645,7.11933725490196,0.0,15.0,21.662725204103193,20.662725204103193,366.2663284697543,147.15,219.11632846975428,-0.010541754479081908,6.050300436776182,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,17.5,18.5,18.0,2.0,Tertiary,MASW,13.124450980392153,0.2926541176470589,0.0731176470588235,2.2298389325715973,467.0582993691288,13.1463862745098,0.0,16.0,22.403103779823514,21.403103779823514,401.25586803682324,156.96,244.29586803682324,-0.006578383293637764,6.146454087926803,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,18.5,19.5,19.0,2.0,Tertiary,MASW,11.159666666666665,0.3201819607843137,0.0567843137254901,2.869099681450884,477.7239513029948,11.17670196078431,0.0,17.0,22.482538523098626,21.482538523098626,425.1682319388739,166.77,258.3982319388739,-0.010229767124240872,6.169033057935313,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,19.5,20.5,20.0,2.0,Tertiary,MASW,11.462058823529414,0.3549550980392157,0.051313725490196,3.0967830780152763,450.0473236722789,11.477452941176471,0.0,18.0,22.636769359246138,21.636769359246138,450.73538718492273,176.58,274.1553871849227,-0.011360250581956643,6.109352740951225,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,20.5,21.0,20.75,2.0,Tertiary,MASW,15.04103846153846,0.4918461538461539,0.0728076923076923,3.2700278980328186,449.6692803496859,15.06288076923077,0.0,18.75,23.163822367099183,22.163822367099183,478.64931411730805,183.9375,294.71181411730805,-0.007619860397466735,6.108512380012789,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,21.0,22.0,21.5,2.0,Tertiary,MASW,23.888705882352948,0.945074117647059,0.0679607843137254,3.956154520472386,519.3171293282068,23.909094117647065,0.0,19.5,24.18864307230746,23.18864307230746,518.0558260546104,191.29500000000002,326.7608260546104,-0.005272712316092662,6.252514735725497,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,22.0,23.0,22.5,2.0,Tertiary,MASW,18.473901960784318,0.7087698039215685,0.0819215686274509,3.8366004400484406,474.5245914648232,18.49847843137255,0.0,20.5,23.72978157734965,22.72978157734965,531.9200854903671,201.10500000000002,330.8150854903671,-0.006633626155777642,6.162313442765695,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,23.0,24.0,23.5,2.0,Tertiary,MASW,9.94227450980392,0.3626860784313727,0.066,3.647918573096464,420.604743225581,9.96207450980392,0.0,21.5,22.645842990080148,21.645842990080148,530.1773102668834,210.91500000000002,319.2623102668834,-0.015364353208505408,6.041693540488846,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,24.0,25.0,24.5,2.0,Tertiary,MASW,10.424784313725493,0.3250535294117647,0.060470588235294,3.1180839778506724,418.0843408364796,10.44292549019608,0.0,22.5,22.518660479808897,21.518660479808897,549.707181755318,220.72500000000002,328.9821817553179,-0.016198410544319954,6.035683184507532,Puskas,Puskas__CPTu 102
Puskas,CPTu 102,25.0,26.16,25.58,2.0,Tertiary,MASW,14.218186440677968,0.3391998305084748,0.0482033898305084,2.3856757816737466,420.0,14.23264745762712,0.0,23.58,22.676319605049954,21.676319605049954,578.0602554971779,231.3198,346.7404554971779,-0.013410614869479741,6.040254711277414,Puskas,Puskas__CPTu 102
Puskas,CPTu 103,1.0,2.0,1.5,2.0,Quaternary,MASW,4.337784313725489,0.0547170588235294,0.0028039215686274,1.2614057054518664,163.74777189115315,4.338625490196078,0.5,0.0,19.45243713924941,18.45243713924941,27.678655708874118,0.0,27.678655708874118,0.0006504189627661999,5.098327267651205,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,2.0,2.9,2.45,2.0,Quaternary,MASW,6.30504347826087,0.0585632608695652,0.0015869565217391,0.9288319909527224,179.81892629917368,6.305519565217392,0.0,0.4500000000000002,19.727867699441834,18.727867699441834,46.333275863632494,4.414500000000002,41.91877586363249,-0.0004517429818425865,5.1919503795632345,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,2.9,3.5,3.2,2.0,Quaternary,MASW,8.701677419354839,0.0793899999999999,0.0014193548387096,0.9123528277825556,231.63812966562637,8.702103225806452,0.0,1.2000000000000002,20.273710440335975,19.273710440335975,62.875873409075126,11.772000000000002,51.10387340907512,-0.0011983299824164895,5.445176368009788,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,3.5,4.5,4.0,2.0,Quaternary,MASW,8.59158823529412,0.0931809803921568,0.0071960784313725,1.084560593923377,269.85890736778634,8.593747058823531,0.0,2.0,20.51752214803747,19.51752214803747,80.07008859214989,19.62,60.45008859214988,-0.0014592897536597337,5.597899257109046,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,4.5,5.5,5.0,2.0,Quaternary,MASW,13.87817647058824,0.1099190196078431,0.0212549019607843,0.7920278275808963,284.97715277718333,13.884552941176477,0.0,3.0,20.917758255079647,19.917758255079647,102.58879127539824,29.43,73.15879127539824,-0.0005931736543716361,5.652409011361116,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,5.5,6.7,6.1,2.0,Quaternary,MASW,42.77680327868853,0.1906011475409836,0.0615737704918032,0.4455712744573911,321.91311668643067,42.79527540983607,0.0,4.1,22.029525007723706,21.029525007723706,132.3801025471146,40.221,92.1591025471146,0.0005004997981971252,5.774281685180191,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,6.7,7.5,7.1,2.0,Quaternary,MASW,37.957439024390254,0.1717973170731707,0.0480487804878048,0.4526051321923462,302.5285363643705,37.9718536585366,0.0,5.1,21.875089283478044,20.875089283478044,153.3131339126941,50.031,103.28213391269409,-5.241396110737158e-05,5.712175608110449,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,7.5,8.3,7.9,2.0,Tertiary,MASW,2.641,0.0785563414634146,0.0799268292682926,2.9744922932000994,249.9512931083937,2.664978048780488,0.0,5.9,20.029264358022715,19.029264358022715,156.23118842837945,57.879000000000005,98.35218842837945,0.008788383402380476,5.521266071314465,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,8.3,9.8,9.05,2.0,Tertiary,MASW,3.506197368421052,0.1130640789473684,0.0514605263157894,3.224692368025039,276.09700022109786,3.521635526315789,0.0,7.050000000000001,20.623721528130755,19.623721528130755,184.64467982958337,69.16050000000001,115.48417982958335,-0.00530417208151721,5.62075225404948,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,9.8,10.5,10.15,2.0,Tertiary,MASW,4.517611111111111,0.1643777777777778,0.0503611111111111,3.638599554828634,303.7635396941799,4.532719444444444,0.0,8.15,21.220698606484586,20.220698606484586,213.39009085581856,79.95150000000001,133.43859085581855,-0.006850690574059686,5.716249568786189,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,10.5,11.6,11.05,2.0,Tertiary,MASW,6.672232142857143,0.1830760714285713,0.0437321428571428,2.7438504462792213,290.5035179205965,6.685351785714286,0.0,9.05,21.49605444905258,20.49605444905258,235.53140166203102,88.78050000000002,146.750901662031,-0.00698443591611376,5.671615686100213,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,11.6,12.8,12.2,2.0,Tertiary,MASW,10.683885245901635,0.2941611475409837,0.0402131147540983,2.753316240024429,297.05205747794787,10.695949180327869,0.0,10.2,22.29156674000855,21.29156674000855,269.95711422810433,100.062,169.89511422810432,-0.005740353998589837,5.693907401146886,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,12.8,13.8,13.3,2.0,Tertiary,MASW,6.19372549019608,0.2008856862745097,0.0419803921568627,3.2433740661010493,275.1647179618006,6.206319607843139,0.0,11.3,21.62499681563498,20.62499681563498,285.61245764794523,110.85300000000001,174.75945764794523,-0.011632496946055964,5.617369892759548,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,13.8,14.5,14.15,2.0,Tertiary,MASW,8.53633333333333,0.2970886111111111,0.0420833333333333,3.480283624246685,301.4852781605907,8.54895833333333,0.0,12.15,22.258035476111953,21.258035476111953,312.95120198698413,119.1915,193.7597019869841,-0.009362323931604194,5.708721186320325,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,14.5,15.3,14.9,2.0,Tertiary,MASW,13.45319512195122,0.4012051219512196,0.0480731707317073,2.9822292646048365,304.3958867665379,13.467617073170732,0.0,12.9,22.808091053426132,21.808091053426132,337.84055669604936,126.549,211.29155669604935,-0.0059769356447022986,5.718329113302732,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,15.3,16.5,15.9,2.0,Tertiary,MASW,12.328754098360656,0.3802088524590163,0.0571967213114754,3.0839195057801696,431.2908772341572,12.3459131147541,0.0,13.9,22.718596198018748,21.718596198018748,359.22567954849814,136.359,222.86667954849813,-0.00660418310867274,6.066782751642841,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,16.5,17.4,16.95,2.0,Tertiary,MASW,14.084043478260872,0.4511191304347827,0.052391304347826,3.203051248251953,447.44510304030746,14.09976086956522,0.0,14.95,22.998377082613406,21.998377082613406,387.82249155029723,146.6595,241.16299155029722,-0.006874899306965907,6.103553855419483,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,17.4,18.2,17.799999999999997,2.0,Tertiary,MASW,15.341146341463416,0.4524268292682927,0.051170731707317,2.949107056266664,456.2652742066623,15.356497560975612,0.0,15.799999999999997,23.035243011509884,22.035243011509884,408.0273256048759,154.998,253.0293256048759,-0.006945678498058566,6.123074382049568,Puskas,Puskas__CPTu 103
Puskas,CPTu 103,18.2,19.6,18.9,2.0,Tertiary,MASW,16.046309859154935,0.5297757746478874,0.0356619718309859,3.301542717908026,469.3597430439654,16.05700845070423,0.0,16.9,23.269883135621182,22.269883135621182,437.8007912632403,165.789,272.0117912632403,-0.008331218267039246,6.1513695171570095,Puskas,Puskas__CPTu 103
