project,cpt_id,z_top_m,z_bot_m,z_mid_m,gwl_m,geo_age,test_method,qc_mpa,fs_mpa,u2_mpa,rf_pct,vs_meas_mps,qt_mpa,z_above_gwl_m,z_below_gwl_m,gamma_sat_kn_m3,gamma_unsat_kn_m3,sigma_v_kpa,u0_kpa,sigma_eff_kpa,bq,log_vs_meas,group_project,group_cpt
Dunaterasz,CPT7,12.5,13.5,13.0,5.0,Tertiary,MASW,4.801490196078431,0.11370313725490196,0.07772549019607841,2.368080171188683,259.40578487448937,4.824807843137255,0.0,8.0,32.91763369694716,31.917633696947163,422.92923806031314,78.48,344.4492380603131,-0.00017140631798690973,5.55839357261475,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,13.5,14.5,14.0,5.0,Tertiary,MASW,3.77421568627451,0.10268882352941178,0.07713725490196076,2.720799023300517,254.78584275402406,3.797356862745098,0.0,9.0,32.458611479976874,31.458611479976874,449.42056071967625,88.29,361.1305607196762,-0.00333122977617349,5.540423359964514,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,14.5,15.5,15.0,5.0,Tertiary,MASW,5.202392156862744,0.13740333333333338,0.07474509803921578,2.6411567830786757,321.06754082146693,5.224815686274509,0.0,10.0,33.607532909605304,32.607532909605304,499.11299364407955,98.10000000000001,401.01299364407953,-0.004942101414294513,5.771651508540964,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,15.5,16.5,16.0,5.0,Tertiary,MASW,24.531431372549022,0.6250043137254899,0.06213725490196078,2.547769448238873,447.3862948626886,24.55007254901961,0.0,11.0,39.40793485038686,38.40793485038686,625.5269576061897,107.91000000000001,517.6169576061898,-0.0019132127263669823,6.103422415736339,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT7,16.5,18.21,17.355,5.0,Tertiary,MASW,36.99862068965516,0.5127542528735632,0.06599999999999996,1.385873968585347,485.3425983295048,37.01842068965516,0.0,12.355,39.10857000382561,38.10857000382561,673.7292324163935,121.20255000000002,552.5266824163936,-0.0015188614289090457,6.18485502987095,Dunaterasz,Dunaterasz__CPT7
Dunaterasz,CPT3,1.0,2.0,1.5,6.0,Quaternary,MASW,9.521941176470587,0.13795686274509805,0.007745098039215689,1.4488312854315835,243.65226705252036,9.524264705882352,4.5,0.0,33.280439333434565,32.280439333434565,193.68263600060737,0.0,193.68263600060737,0.0008300766212877704,5.495742073791766,Dunaterasz,Dunaterasz__CPT3
Dunaterasz,CPT3,2.0,3.0,2.5,6.0,Quaternary,MASW,7.454843137254902,0.09253960784313724,0.0023921568627450988,1.241335412956967,164.52161984464115,7.455560784313725,3.5,0.0,32.03975066626451,31.03975066626451,186.23850399758706,0.0,186.23850399758706,0.0003290756373840486,5.10304198919657,Dunaterasz,Dunaterasz__CPT3
Dunaterasz,CPT3,3.0,4.0,3.5,6.0,Quaternary,MASW,4.090176470588235,0.042469019607843154,0.011705882352941182,1.038317537476211,140.1436187015576,4.093688235294117,2.5,0.0,29.316654972909838,28.316654972909838,169.899929837459,0.0,169.899929837459,0.0029833113923761565,4.942667744655227,Dunaterasz,Dunaterasz__CPT3
Dunaterasz,CPT3,4.0,6.5,5.25,6.0,Quaternary,MASW,5.512357142857143,0.04315277777777778,0.007650793650793651,0.7828371177599536,189.96998362234584,5.514652380952381,0.75,0.0,29.7085450441473,28.7085450441473,172.2512702648838,0.0,172.2512702648838,0.0014320889600535993,5.246866078745162,Dunaterasz,Dunaterasz__CPT3
Dunaterasz,CPT3,6.5,8.5,7.5,6.0,Quaternary,MASW,12.542089108910892,0.10261554455445544,0.006920792079207926,0.8181694745060394,280.89288071320817,12.544165346534655,0.0,1.5,33.086892869140705,32.086892869140705,242.15169651855527,14.715,227.43669651855527,-0.0006335717178123821,5.637973389229418,Dunaterasz,Dunaterasz__CPT3
